  210    0.56730E+04    0.69285E+00    0.89409E-01
  211    0.56786E+04    0.70378E+00    0.15648E+01
  212    0.56836E+04    0.71593E+00    0.30562E+01
  213    0.56880E+04    0.72932E+00    0.45629E+01
  214    0.56918E+04    0.74399E+00    0.60841E+01
  215    0.56950E+04    0.75996E+00    0.76193E+01
  216    0.56976E+04    0.77727E+00    0.91677E+01
  217    0.56996E+04    0.79596E+00    0.10729E+02
  218    0.57010E+04    0.81604E+00    0.12301E+02
  219    0.57018E+04    0.83756E+00    0.13885E+02
  220    0.57019E+04    0.86055E+00    0.15480E+02
  221    0.57015E+04    0.88503E+00    0.17084E+02
  222    0.57005E+04    0.91103E+00    0.18698E+02
  223    0.56989E+04    0.93860E+00    0.20320E+02
  224    0.56967E+04    0.96775E+00    0.21950E+02
  225    0.56939E+04    0.99853E+00    0.23587E+02
  226    0.56905E+04    0.10310E+01    0.25230E+02
  227    0.56866E+04    0.10651E+01    0.26879E+02
  228    0.56820E+04    0.11009E+01    0.28533E+02
  229    0.56768E+04    0.11385E+01    0.30192E+02
  230    0.56710E+04    0.11778E+01    0.31855E+02
  231    0.56647E+04    0.12190E+01    0.33520E+02
  232    0.56577E+04    0.12620E+01    0.35188E+02
  233    0.56502E+04    0.13069E+01    0.36857E+02
  234    0.56421E+04    0.13537E+01    0.38528E+02
  235    0.56333E+04    0.14024E+01    0.40199E+02
  236    0.56240E+04    0.14531E+01    0.41869E+02
  237    0.56141E+04    0.15058E+01    0.43539E+02
  238    0.56036E+04    0.15605E+01    0.45206E+02
  239    0.55926E+04    0.16173E+01    0.46872E+02
  240    0.55809E+04    0.16762E+01    0.48534E+02
  241    0.55686E+04    0.17372E+01    0.50193E+02
  242    0.55558E+04    0.18003E+01    0.51847E+02
  243    0.55424E+04    0.18657E+01    0.53496E+02
  244    0.55284E+04    0.19332E+01    0.55140E+02
  245    0.55138E+04    0.20030E+01    0.56776E+02
  246    0.54986E+04    0.20751E+01    0.58406E+02
  247    0.54828E+04    0.21495E+01    0.60028E+02
  248    0.54665E+04    0.22263E+01    0.61642E+02
  249    0.54496E+04    0.23054E+01    0.63246E+02
  250    0.54321E+04    0.23869E+01    0.64840E+02
  251    0.54140E+04    0.24709E+01    0.66424E+02
  252    0.53953E+04    0.25573E+01    0.67997E+02
